BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1535,0.004,0.008,0.024,0.07,1,6.164870031182972,220801.19572605874,1.1545e+06,0.00406,2.3090e+06,0.06483,0.6,0.1
1536,0.004,0.0099,0.0306,0.075,1,4.470889651660342,391418.7044932287,1.1519e+06,0.00913,3.4558e+06,0.16438,0.6,0.1
1537,0.004,0.008,0.024,0.07,2,2.8393278487257354,200724.96151681026,"2.0991e+06,1.3994e+06","0.01239,0.00826","4.1981e+06,2.7988e+06","0.19812,0.13208",0.6,0.1
1538,0.004,0.0099,0.0306,0.075,1,3.90757678521244,386398.91522843664,1.1372e+06,0.00913,3.4115e+06,0.16438,0.6,0.1
1539,0.004,0.008,0.024,0.07,1,5.648273948565289,248399.12407054135,1.2988e+06,0.00406,2.5976e+06,0.06483,0.6,0.1
1540,0.004,0.012,0.04,0.1,1,4.545269762788722,421528.5285716644,1.6541e+06,0.01218,4.9622e+06,0.29197,0.8,0.1
1541,0.004,0.012,0.04,0.1,1,4.151065163241916,421523.2036622172,1.6541e+06,0.01218,4.9622e+06,0.29197,0.8,0.1
1542,0.004,0.012,0.04,0.1,1,4.8494623286365695,411492.6552268685,1.6147e+06,0.01218,4.8441e+06,0.29197,0.8,0.1
1543,0.004,0.012,0.04,0.1,2,2.0742472441336592,361307.25117338356,"2.8355e+06,1.8904e+06","0.03721,0.02480","8.5066e+06,5.6711e+06","0.89218,0.59479",0.8,0.1
1544,0.004,0.012,0.04,0.1,1,4.306758097822205,301092.64294141927,1.1815e+06,0.01218,3.5445e+06,0.29197,0.8,0.1
1545,0.004,0.012,0.04,0.1,1,4.609241786810754,2574320.22450791,1.0102e+07,0.01218,3.0305e+07,0.29197,0.8,0.1
1546,0.004,0.012,0.04,0.1,1,4.717422259038045,486767.54116629215,1.9101e+06,0.01218,5.7302e+06,0.29197,0.8,0.1
1547,0.004,0.008,0.024,0.07,1,6.75787165952751,321164.5599863211,1.6793e+06,0.00406,3.3586e+06,0.06483,0.6,0.1
1548,0.004,0.008,0.024,0.07,1,6.4756638661063635,401456.20643275615,2.0991e+06,0.00406,4.1982e+06,0.06483,0.6,0.1
