BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
435,0.004,0.0069,0.0187,0.0525,2,3.0593129874296485,219226.20978436622,"1.1484e+06,7.6562e+05","0.00621,0.00414","2.2969e+06,1.5312e+06","0.07476,0.04984",0.4,0.1
436,0.004,0.0069,0.0187,0.0525,1,6.61317317670263,279016.5856240311,7.3082e+05,0.00203,1.4616e+06,0.02447,0.4,0.1
437,0.004,0.0099,0.0306,0.075,1,3.9826714054418924,602877.8180654922,1.7743e+06,0.00913,5.3228e+06,0.16438,0.6,0.1
438,0.004,0.0099,0.0306,0.075,1,3.9188128066181975,194316.1065374072,5.7187e+05,0.00913,1.7156e+06,0.16438,0.6,0.1
439,0.004,0.0069,0.0187,0.0525,1,6.079092551491265,323857.2382335081,8.4827e+05,0.00203,1.6965e+06,0.02447,0.4,0.1
440,0.004,0.0099,0.0306,0.075,1,4.349936063265015,667649.1407070158,1.9649e+06,0.00913,5.8947e+06,0.16438,0.6,0.1
441,0.004,0.0069,0.0187,0.0525,1,6.086042781716952,1910762.7418922358,5.0048e+06,0.00203,1.0010e+07,0.02447,0.4,0.1
442,0.004,0.0069,0.0187,0.0525,1,5.497320069415394,373728.6996157233,9.7890e+05,0.00203,1.9578e+06,0.02447,0.4,0.1
443,0.004,0.0069,0.0187,0.0525,1,6.068896643109329,274065.26584127813,7.1785e+05,0.00203,1.4357e+06,0.02447,0.4,0.1
444,0.004,0.0099,0.0306,0.075,1,3.997760780199091,328907.9339366964,9.6798e+05,0.00913,2.9039e+06,0.16438,0.6,0.1
445,0.004,0.012,0.04,0.1,1,4.412500351357238,421099.27634882304,1.6524e+06,0.01218,4.9572e+06,0.29197,0.8,0.1
446,0.004,0.0099,0.0306,0.075,1,4.346138660977852,174391.8518261164,5.1324e+05,0.00913,1.5397e+06,0.16438,0.6,0.1
447,0.004,0.0069,0.0187,0.0525,1,5.816151734653873,483319.1300888189,1.2659e+06,0.00203,2.5319e+06,0.02447,0.4,0.1
448,0.004,0.0069,0.0187,0.0525,2,2.970684186048971,259102.92649547977,"1.3573e+06,9.0488e+05","0.00621,0.00414","2.7146e+06,1.8098e+06","0.07476,0.04984",0.4,0.1
449,0.004,0.0069,0.0187,0.0525,1,5.781551904822992,239176.50875725382,6.2647e+05,0.00203,1.2529e+06,0.02447,0.4,0.1
450,0.004,0.0099,0.0306,0.075,1,4.2538477214534165,199308.6354487359,5.8657e+05,0.00913,1.7597e+06,0.16438,0.6,0.1
451,0.004,0.0069,0.0187,0.0525,1,6.394191079691693,318912.68650434545,8.3532e+05,0.00203,1.6706e+06,0.02447,0.4,0.1
452,0.004,0.0099,0.0306,0.075,2,2.03099209733475,298987.5492330566,"1.7598e+06,1.1732e+06","0.02790,0.01860","5.2795e+06,3.5197e+06","0.50229,0.33486",0.6,0.1
453,0.004,0.0099,0.0306,0.075,1,4.376109992587917,398646.186274294,1.1732e+06,0.00913,3.5196e+06,0.16438,0.6,0.1
454,0.004,0.0099,0.0306,0.075,1,4.155550844997989,443506.7051447067,1.3052e+06,0.00913,3.9157e+06,0.16438,0.6,0.1
455,0.004,0.0099,0.0306,0.075,2,2.050670990988551,179394.27012734115,"1.0559e+06,7.0394e+05","0.02790,0.01860","3.1677e+06,2.1118e+06","0.50229,0.33486",0.6,0.1
456,0.004,0.0099,0.0306,0.075,1,4.244424997172792,717582.970720084,2.1118e+06,0.00913,6.3355e+06,0.16438,0.6,0.1
457,0.004,0.0069,0.0187,0.0525,1,5.78848559591296,493342.08184600074,1.2922e+06,0.00203,2.5844e+06,0.02447,0.4,0.1
458,0.004,0.0099,0.0306,0.075,1,4.15069341890778,301488.62819042854,8.8728e+05,0.00913,2.6618e+06,0.16438,0.6,0.1
459,0.004,0.0099,0.0306,0.075,1,4.019124045733344,274085.8082382555,8.0663e+05,0.00913,2.4199e+06,0.16438,0.6,0.1
460,0.004,0.0069,0.0187,0.0525,1,6.725249835312315,219272.5921112314,5.7433e+05,0.00203,1.1487e+06,0.02447,0.4,0.1
461,0.004,0.0099,0.0306,0.075,1,4.274730468274282,348843.2533017328,1.0266e+06,0.00913,3.0799e+06,0.16438,0.6,0.1
462,0.004,0.0099,0.0306,0.075,1,4.120487983917124,411057.71330433484,1.2097e+06,0.00913,3.6292e+06,0.16438,0.6,0.1
463,0.004,0.0069,0.0187,0.0525,1,6.1615712244250425,298952.05307793553,7.8304e+05,0.00203,1.5661e+06,0.02447,0.4,0.1
464,0.004,0.0069,0.0187,0.0525,1,6.0618583767498935,453410.7597223326,1.1876e+06,0.00203,2.3752e+06,0.02447,0.4,0.1
465,0.004,0.0099,0.0306,0.075,1,4.220313415934747,239178.41442072226,7.0390e+05,0.00913,2.1117e+06,0.16438,0.6,0.1
466,0.004,0.0099,0.0306,0.075,1,4.400271349870488,239177.69151561463,7.0390e+05,0.00913,2.1117e+06,0.16438,0.6,0.1
467,0.004,0.0069,0.0187,0.0525,1,6.331316572632426,274060.8785611362,7.1784e+05,0.00203,1.4357e+06,0.02447,0.4,0.1
468,0.004,0.0099,0.0306,0.075,1,4.155500245399496,239185.2448027469,7.0392e+05,0.00913,2.1118e+06,0.16438,0.6,0.1
469,0.004,0.008,0.024,0.07,1,5.922993064510348,279054.56806457974,1.4591e+06,0.00406,2.9182e+06,0.06483,0.6,0.1
470,0.004,0.0069,0.0187,0.0525,1,6.012738088259376,500798.032300739,1.3117e+06,0.00203,2.6235e+06,0.02447,0.4,0.1
471,0.004,0.0099,0.0306,0.075,2,1.9016361280525038,627877.6146013462,"3.6957e+06,2.4638e+06","0.02790,0.01860","1.1087e+07,7.3914e+06","0.50229,0.33486",0.6,0.1
472,0.004,0.0069,0.0187,0.0525,1,5.6512302525762905,358786.587492815,9.3976e+05,0.00203,1.8795e+06,0.02447,0.4,0.1
473,0.004,0.0069,0.0187,0.0525,1,6.527190017465377,485857.8345473556,1.2726e+06,0.00203,2.5452e+06,0.02447,0.4,0.1
474,0.004,0.0069,0.0187,0.0525,1,6.6185823736204865,403642.67156767054,1.0572e+06,0.00203,2.1145e+06,0.02447,0.4,0.1
475,0.004,0.012,0.04,0.1,1,4.21439511088148,538197.00563343,2.1119e+06,0.01218,6.3357e+06,0.29197,0.8,0.1
476,0.004,0.0069,0.0187,0.0525,1,6.274292103966148,597993.3704851036,1.5663e+06,0.00203,3.1326e+06,0.02447,0.4,0.1
477,0.004,0.0069,0.0187,0.0525,1,6.191611091604632,338867.2763714741,8.8758e+05,0.00203,1.7752e+06,0.02447,0.4,0.1
478,0.004,0.0099,0.0306,0.075,1,4.977371372669785,174417.35380140346,5.1331e+05,0.00913,1.5399e+06,0.16438,0.6,0.1
479,0.004,0.0069,0.0187,0.0525,1,6.4469784517610895,209301.52224738878,5.4822e+05,0.00203,1.0964e+06,0.02447,0.4,0.1
480,0.004,0.012,0.04,0.1,1,4.239994596664925,453484.5400321688,1.7795e+06,0.01218,5.3384e+06,0.29197,0.8,0.1
481,0.004,0.0099,0.0306,0.075,1,4.068119496119747,219265.19790631888,6.4530e+05,0.00913,1.9359e+06,0.16438,0.6,0.1
